track_uri,track_name,artist_name,release_year,explicit,danceability,energy,speechiness,acousticness,liveness,valence,tempo,track_duration_s,genres
spotify:track:4uUG5RXrOk84mYEfFvj3cK,i'm good (blue),"david guetta, bebe rexha",2022,true,0.561,0.965,0.0343,0.00383,0.371,0.304,128.04,175.24,"big room,dance pop,edm,pop,pop dance,dance pop,pop"
spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,where them girls at (feat. nicki minaj & flo rida),"david guetta, flo rida, nicki minaj",2012,true,0.666,0.876,0.0414,0.055,0.259,0.552,129.884,194.84,"big room,dance pop,edm,pop,pop dance,dance pop,miami hip hop,pop,pop rap,hip pop,pop,queens hip hop,rap"
spotify:track:1Etdq9veihusHBIemDgxO2,where them girls at - feat. nicki minaj & flo rida,"david guetta, flo rida, nicki minaj",2011,false,0.662,0.873,0.0395,0.0292,0.224,0.592,129.902,210.08,"big room,dance pop,edm,pop,pop dance,dance pop,miami hip hop,pop,pop rap,hip pop,pop,queens hip hop,rap"
spotify:track:16Cs9KsHzgunxaEfGrXysG,play hard (feat. ne-yo & akon) - new edit,"david guetta, akon, ne-yo",2013,false,0.723,0.87,0.0435,0.035,0.656,0.678,129.952,208.84,"big room,dance pop,edm,pop,pop dance,dance pop,dance pop,pop,r&b,urban contemporary"
spotify:track:1B3t5xC2jzTgjDOwawchu8,sexy bitch (feat. akon),"david guetta, akon",2010,true,0.813,0.627,0.0486,0.076,0.131,0.801,130.011,195.85,"big room,dance pop,edm,pop,pop dance,dance pop"
spotify:track:6eIacmhkE82vZlMDnGS7aP,bad (feat. vassy) - radio edit,"david guetta, showtek, vassy",2014,false,0.614,0.972,0.088,0.00125,0.328,0.411,127.966,170.63,"big room,dance pop,edm,pop,pop dance,classic hardstyle,dutch house,edm,electro house,euphoric hardstyle,melbourne bounce,pop dance,progressive electro house,australian dance"
spotify:track:6PtXobrqImYfnpIxNsJApa,bad (feat. vassy) - radio edit,"david guetta, showtek, vassy",2014,false,0.614,0.972,0.088,0.00125,0.328,0.411,127.966,170.63,"big room,dance pop,edm,pop,pop dance,classic hardstyle,dutch house,edm,electro house,euphoric hardstyle,melbourne bounce,pop dance,progressive electro house,australian dance"
spotify:track:3A7qX2QjDlPnazUsRk5y0M,2u (feat. justin bieber),"david guetta, justin bieber",2017,false,0.548,0.65,0.0591,0.219,0.225,0.557,144.937,194.9,"big room,dance pop,edm,pop,pop dance,canadian pop,pop"
spotify:track:5b2bu6yyATC1zMXDGScJ2d,"hey mama (feat. nicki minaj, bebe rexha & afrojack)","david guetta, afrojack, bebe rexha, nicki minaj",2014,false,0.596,0.73,0.151,0.24,0.325,0.525,85.979,192.56,"big room,dance pop,edm,pop,pop dance,big room,dance pop,dutch house,edm,electro house,pop dance,dance pop,pop,hip pop,pop,queens hip hop,rap"
spotify:track:285HeuLxsngjFn4GGegGNm,"hey mama (feat. nicki minaj, bebe rexha & afrojack)","david guetta, afrojack, bebe rexha, nicki minaj",2014,false,0.596,0.73,0.151,0.24,0.325,0.525,85.979,192.56,"big room,dance pop,edm,pop,pop dance,big room,dance pop,dutch house,edm,electro house,pop dance,dance pop,pop,hip pop,pop,queens hip hop,rap"
spotify:track:6qUSs4FDzZUdAhY6JDIJfa,who's that chick? (feat. rihanna),"david guetta, rihanna",2010,false,0.675,0.602,0.116,0.00377,0.0458,0.933,127.938,201.04,"big room,dance pop,edm,pop,pop dance,barbadian pop,pop,urban contemporary"
spotify:track:1hRFVIy9As8OVRk8B7CrD5,when love takes over (feat. kelly rowland),"david guetta, kelly rowland",2010,false,0.675,0.862,0.0253,0.0165,0.169,0.498,129.967,191,"big room,dance pop,edm,pop,pop dance,atl hip hop,dance pop,hip pop,r&b,urban contemporary"
spotify:track:55VzNhbcf0Gxf6qRCUAV01,little bad girl (feat. taio cruz & ludacris),"david guetta, ludacris, taio cruz",2012,true,0.668,0.829,0.0334,0.00572,0.358,0.648,127,192.28,"big room,dance pop,edm,pop,pop dance,atl hip hop,dance pop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop,trap,dance pop,pop,pop rap"
spotify:track:7rGMKCgeYXpBecQ1FPb3oc,without you (feat. usher),"david guetta, usher",2011,false,0.608,0.614,0.0285,0.227,0.157,0.402,127.885,208.13,"big room,dance pop,edm,pop,pop dance,atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary"
spotify:track:3UN6cIn3VIyg0z1LCuFSum,without you (feat. usher),"david guetta, usher",2012,false,0.608,0.614,0.0285,0.227,0.157,0.402,127.884,208.13,"big room,dance pop,edm,pop,pop dance,atl hip hop,contemporary r&b,dance pop,pop,r&b,rap,south carolina hip hop,urban contemporary"
spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,dangerous (feat. sam martin),"david guetta, sam martin",2014,false,0.466,0.747,0.0795,0.417,0.107,0.43,92.161,203.64,"big room,dance pop,edm,pop,pop dance"
spotify:track:2rgtCOVK2tpfao2VjURn84,lovers on the sun (feat. sam martin),"david guetta, sam martin",2014,false,0.645,0.891,0.0387,0.0932,0.379,0.568,124.915,203.52,"big room,dance pop,edm,pop,pop dance"
spotify:track:24ATpf896KofEEDCd13myS,take over control,"afrojack, eva simons",2010,false,0.718,0.81,0.106,0.238,0.0933,0.653,129.998,208.62,"big room,dance pop,dutch house,edm,electro house,pop dance,dutch pop"
spotify:track:2ldAdghnrO34HPcZ0IWfTu,ten feet tall,"afrojack, wrabel",2014,false,0.523,0.861,0.0644,0.0336,0.144,0.346,127.049,229.15,"big room,dance pop,dutch house,edm,electro house,pop dance,alt z,indie poptimism"
spotify:track:1KcnJTiXJXAqW5bB7zpkBC,summerthing!,"afrojack, mike taylor",2015,false,0.707,0.782,0.0613,0.0541,0.297,0.79,130.036,235.34,"big room,dance pop,dutch house,edm,electro house,pop dance"
spotify:track:6fenHIxXuuzKB55wY4WCHP,god is a dancer (with mabel),"tiësto, mabel",2019,false,0.774,0.747,0.082,0.0241,0.342,0.833,119.964,168.13,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop,uk pop"
spotify:track:3M9Apu4OZfylLTFKvgEtKa,ritual,"tiësto, jonas blue, rita ora",2019,false,0.647,0.726,0.0552,0.157,0.0844,0.767,114.996,199,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop,pop dance,tropical house,uk dance,dance pop,pop,uk pop"
spotify:track:2CAK2t1reUgPK6OMgAMURB,wasted,"tiësto, matthew koma",2014,false,0.638,0.816,0.0308,0.00149,0.195,0.386,112.014,190.01,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop edm"
spotify:track:6BePGk3eCan4FqaW2X8Qy3,10:35,"tiësto, tate mcrae",2022,false,0.696,0.793,0.097,0.0683,0.18,0.698,120.003,172.25,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop"
spotify:track:36gcliMRX1vCpgnrZE3dFZ,10:35,"tiësto, tate mcrae",2023,false,0.696,0.793,0.097,0.0683,0.18,0.698,120.003,172.25,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,pop"
spotify:track:49ziHtycEUnbFQtE8e8slt,jackie chan,"tiësto, dzeko, preme, post malone",2018,false,0.742,0.838,0.0476,0.339,0.0595,0.694,128.022,215.68,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,canadian electronic,dutch house,edm,electro house,pop dance,pop edm,progressive electro house,canadian hip hop,canadian trap,dfw rap,melodic rap,pop,rap"
spotify:track:4kWO6O1BUXcZmaxitpVUwp,jackie chan,"tiësto, dzeko, preme, post malone",2018,true,0.747,0.834,0.045,0.374,0.0586,0.687,128.005,215.76,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,canadian electronic,dutch house,edm,electro house,pop dance,pop edm,progressive electro house,canadian hip hop,canadian trap,dfw rap,melodic rap,pop,rap"
spotify:track:3pF1vsGZViOGidoMfUvElA,light years away,"tiësto, dbx",2014,false,0.532,0.932,0.08,0.0101,0.209,0.436,127.997,223.15,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:0zKbDrEXKpnExhGQRe9dxt,lay low,tiësto,2023,false,0.555,0.884,0.213,0.0645,0.349,0.42,121.906,153.44,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:6f3Slt0GbA2bPZlz0aIFXN,the business,tiësto,2020,false,0.798,0.62,0.232,0.414,0.112,0.235,120.031,164,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:015IsLQFXbEm0f541N2qoX,red lights,tiësto,2014,false,0.654,0.83,0.0366,0.000629,0.121,0.548,124.989,262.2,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:5L2l7mI8J1USMzhsmdjat9,red lights,tiësto,2014,false,0.654,0.83,0.0366,0.000629,0.121,0.548,124.989,262.2,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance"
spotify:track:5k68G0l4XbYskcczLtgPLs,hide u,kosheen,2001,false,0.67,0.672,0.0566,0.0129,0.111,0.329,169.991,251.47,"big beat,trip hop"
spotify:track:3jfh72x6NytXn7SkkLD2T2,catch,kosheen,2001,false,0.655,0.941,0.0473,0.00264,0.384,0.752,130.003,201.55,"big beat,trip hop"
spotify:track:6IxhlGtqmnnCIZX7j0nJtt,shot you down,"audio bullys, nancy sinatra",2005,false,0.729,0.598,0.0567,0.299,0.162,0.474,125.971,214.92,"big beat,lounge,sunshine pop"
spotify:track:4sZ18grub5D6qJ9GOrhKW2,get down (feat. stush & red rat) - radio edit,"groove armada, stush, red rat",2017,false,0.75,0.905,0.127,0.0135,0.405,0.678,127.034,202.04,"big beat,electronica,nu skool breaks,trip hop,uk dancehall,dancehall"
spotify:track:7o9PkTfxL0Mm7gk3Bp98hv,i see you baby (feat. gramma funk) - fatboy slim radio edit,"groove armada, gramma funk",2017,true,0.572,0.992,0.233,0.073,0.18,0.472,129.997,244.71,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:7zdScymclyy48QjCvbYjm2,i see you baby (feat. gramma funk),"groove armada, gramma funk",2000,false,0.82,0.838,0.057,0.00271,0.0532,0.654,122.023,281.07,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:14QNFD1T4rTlH4o6bV8pxy,i see you baby,"groove armada, gram'ma funk",2007,false,0.817,0.836,0.0544,0.00306,0.0542,0.644,122.036,281.17,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:2KfEJZxkThjpOEZhuKPOFG,i see you baby,"groove armada, gram'ma funk",2010,false,0.817,0.836,0.0544,0.00306,0.0542,0.644,122.036,281.17,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:5JSt5uOkjLDMqWNTzVSMXX,paper romance,groove armada,2010,false,0.569,0.712,0.0306,4.12e-05,0.353,0.24,122.991,379.75,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:6aHS6q1ar4GefiHMo9cV8l,look me in the eye sister,groove armada,2010,false,0.477,0.812,0.0399,0.000405,0.383,0.24,120.139,246.96,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:0q65HQJewwBeEJTENBClKo,history,groove armada,2010,false,0.623,0.849,0.0418,0.0165,0.0588,0.581,112.012,252.37,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:1TqSckVfkPVo2CWDcEvvT2,song 4 mutya (out of control) - radio edit,groove armada,2017,false,0.669,0.862,0.0858,0.000327,0.108,0.847,120.066,219,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:5LRxSyiIRHQD26h1mdM0Ir,my friend,groove armada,2001,false,0.473,0.867,0.159,0.00866,0.0571,0.153,94.09,300.27,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:3fMs6BwLCmoqq47IIOpHvi,i won't kneel,groove armada,2010,false,0.542,0.813,0.033,0.00563,0.113,0.268,120.734,275.36,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:2yWyFT6bW1Rd9cjVvYi4v8,superstylin',groove armada,2001,false,0.742,0.798,0.0558,0.00346,0.259,0.928,128.967,360.43,"big beat,electronica,nu skool breaks,trip hop"
spotify:track:3qs3aHNUcqFGv7jMYJJCYa,weapon of choice (feat. bootsy collins) - remastered version,"fatboy slim, bootsy collins",2006,false,0.62,0.952,0.0579,0.135,0.184,0.949,195.926,219.81,"big beat,electronica,funk,p funk,soul"
spotify:track:0FXsG6FLVIgOZfoymG91HD,born slippy (nuxx),underworld,2003,false,0.58,0.954,0.0365,0.000895,0.56,0.331,140.037,454.03,"big beat,electronica"
spotify:track:2F0h9qvjJPbmZGpzE8dRxF,born slippy (nuxx) - radio edit,underworld,1995,false,0.553,0.962,0.0418,0.00121,0.0979,0.345,140.081,264.19,"big beat,electronica"
spotify:track:1UPJoPSCpOzYcRBq5nc586,underneath the radar,underworld,1988,false,0.628,0.66,0.0437,0.00994,0.398,0.437,144.635,367.45,"big beat,electronica"
spotify:track:2nXBu5Ra6LGrJJzXHHm0co,"right here, right now",fatboy slim,1998,false,0.523,0.864,0.154,0.0128,0.674,0.0911,124.632,388.03,"big beat,electronica"
spotify:track:6wqU8x7HmQ2v2vJrFsNEVq,praise you,fatboy slim,2006,false,0.621,0.885,0.0467,0.0405,0.282,0.558,109.719,227.97,"big beat,electronica"
spotify:track:3Qvf812dY5JVlaZEbzI3nZ,the rockafeller skank - full version,fatboy slim,1998,false,0.664,0.991,0.23,0.0123,0.227,0.101,152.565,412.64,"big beat,electronica"
spotify:track:25bQlUokjsyZ91GvXtLrUb,praise you,fatboy slim,2006,false,0.621,0.885,0.0467,0.0405,0.282,0.558,109.719,227.97,"big beat,electronica"
spotify:track:5JaP31DJjoF1ljLzl3MvnS,weapon of choice,fatboy slim,2006,false,0.619,0.952,0.0578,0.134,0.184,0.949,195.938,219.81,"big beat,electronica"
spotify:track:2tn9zXqIZJbgL1swqwOktz,praise you - radio edit,fatboy slim,2006,false,0.622,0.884,0.0467,0.0403,0.282,0.561,109.722,227.97,"big beat,electronica"
spotify:track:5OUxpgFmz54y95OZVeyP8z,the rockafeller skank - short edit,fatboy slim,1998,false,0.585,0.983,0.256,0.00483,0.293,0.15,152.573,241.47,"big beat,electronica"
spotify:track:5z5wYWL1IO6y2yEFBOiGt0,insomnia,"faithless, rollo armstrong, sister bliss",1996,false,0.785,0.579,0.0356,0.18,0.168,0.262,127.003,527.24,"big beat,downtempo,electronica,trip hop"
spotify:track:7BpyfQEmvi0sUmOq29plEE,you don't know me (feat. duane harden) - radio edit,"armand van helden, duane harden",1998,false,0.772,0.682,0.0701,0.0461,0.0672,0.868,129.978,242.33,"big beat,classic house,deep house,disco house,filter house,house,speed garage,uk dance,vocal house"
spotify:track:1R9Xzj6Bbf3ZvO1gEQR30n,my my my,armand van helden,2005,false,0.642,0.555,0.227,0.00771,0.0255,0.755,127.492,183.38,"big beat,classic house,deep house,disco house,filter house,house,speed garage,uk dance,vocal house"
spotify:track:3pKUJpGUIVBwP8wZUNZztq,hear my name - radio edit,armand van helden,2005,false,0.729,0.487,0.0333,0.0043,0.0688,0.889,131.024,211.8,"big beat,classic house,deep house,disco house,filter house,house,speed garage,uk dance,vocal house"
spotify:track:39NlYZyFXdYF4V4BVoOfNd,nyc beat,armand van helden,2007,false,0.74,0.915,0.0526,0.000462,0.454,0.539,129.99,197.37,"big beat,classic house,deep house,disco house,filter house,house,speed garage,uk dance,vocal house"
spotify:track:1ufw4MHpNrimD5e6pna6JA,something good,utah saints,1992,false,0.53,0.95,0.0423,0.000517,0.13,0.507,126.86,355.88,"big beat,britpop,hardcore techno,hip house"
spotify:track:5FCyoZGaN6nRod1oNDJIWZ,breathe,the prodigy,1997,false,0.682,0.819,0.0501,0.00994,0.0389,0.312,130.032,334.8,"big beat,breakbeat,dance rock,hardcore techno,rave"
spotify:track:4gFL3QgCRx0o1B5KjlkCR1,get a life,freestylers,2004,false,0.71,0.952,0.0557,0.0232,0.286,0.889,137.976,312.72,"big beat,breakbeat"
spotify:track:2PJq8Fr5i2S0OkcmFsTC1P,push up,freestylers,2004,false,0.844,0.779,0.0572,0.0067,0.0268,0.963,134.973,279.05,"big beat,breakbeat"
spotify:track:6SBSc5ORiYp2eCOo8Md0ro,mundian to bach ke (beware of the boys) [jay z remix],panjabi mc,2002,false,0.759,0.918,0.111,0.223,0.117,0.942,98.115,236.29,"bhangra,classic bhangra,desi hip hop"
spotify:track:3uUuGVFu1V7jTQL60S1r8z,where are you now,"lost frequencies, calum scott",2021,false,0.671,0.636,0.103,0.515,0.172,0.262,120.966,148.2,"belgian edm,edm,pop dance,tropical house,pop"
spotify:track:7v4lL0VxQV8yTv29Tpf2sH,head down,"lost frequencies, bastille",2023,false,0.73,0.845,0.131,0.304,0.206,0.424,123.992,173.89,"belgian edm,edm,pop dance,tropical house,metropopolis,modern rock,pop"
spotify:track:6oBys3M5AqzqJDgpT2RM9C,reality - radio edit,"lost frequencies, janieck devy",2015,false,0.731,0.639,0.0359,0.0206,0.0789,0.527,122.08,158.47,"belgian edm,edm,pop dance,tropical house"
spotify:track:24iNer6lkG8seq7vm2zDVl,are you with me - radio edit,lost frequencies,2016,false,0.762,0.609,0.0356,0.277,0.12,0.388,121.022,138.01,"belgian edm,edm,pop dance,tropical house"
spotify:track:39QlSLkqq5shnpAXchT9sI,are you with me,lost frequencies,2014,false,0.763,0.608,0.035,0.262,0.12,0.394,121.02,138.01,"belgian edm,edm,pop dance,tropical house"
spotify:track:26o2N5zINFVRRSNLTWfYZV,7 days and one week - radio edit,bbe,2009,false,0.778,0.938,0.051,0.00316,0.0573,0.498,137.863,271.62,"belgian dance,bubble trance"
spotify:track:3e9L9HiHKcfYLAga28Vmcf,something,lasgo,2001,false,0.644,0.981,0.0439,0.0271,0.11,0.379,140.012,220.97,"belgian dance,belgian pop,eurodance"
spotify:track:3GYlQmwfBDo7imFyGPhrl7,say my name,"dimitri vegas & like mike, regard, dimitri vegas",2020,false,0.729,0.788,0.0908,0.0703,0.115,0.857,118.039,159.53,"belgian dance,belgian edm,big room,dutch house,edm,electro house,pop dance,progressive electro house,pop dance,pop edm,slap house,uk dance,belgian edm,pop dance"
spotify:track:6KfoDhO4XUWSbnyKjNp9c4,maniac,conan gray,2020,false,0.628,0.639,0.0435,0.00162,0.354,0.493,108.045,185.77,"bedroom pop,pop,pov: indie"
spotify:track:4xqrdfXkTW4T0RauPLv3WA,heather,conan gray,2020,false,0.357,0.425,0.0333,0.584,0.322,0.27,102.078,198.04,"bedroom pop,pop,pov: indie"
spotify:track:3ltMcnXZh3KiQba6RleHSd,overdrive,conan gray,2021,false,0.574,0.777,0.0395,0.00915,0.125,0.457,105,183.07,"bedroom pop,pop,pov: indie"
spotify:track:2iaHkcO4vBZgwhZXmCIAVH,wish you were sober,conan gray,2020,false,0.596,0.702,0.0883,0.0175,0.236,0.652,182.038,168.88,"bedroom pop,pop,pov: indie"
spotify:track:6AGOKlMZWLCaEJGnaROtF9,put your records on,ritt momney,2020,false,0.399,0.491,0.0538,0.0563,0.11,0.151,91.066,210.46,bedroom pop
spotify:track:1YQWosTIljIvxAgHWTp7KP,take five,the dave brubeck quartet,1959,false,0.454,0.26,0.0401,0.539,0.0675,0.598,174.322,324.13,"bebop,jazz,jazz quartet"
spotify:track:69WE3fnKao5bHp4zTVoQCn,walk on the wild side,jimmy smith,1994,false,0.379,0.417,0.0391,0.476,0.109,0.504,69.016,356.97,"bebop,contemporary post-bop,hammond organ,hard bop,jazz,jazz blues,jazz funk,jazz organ,soul jazz"
spotify:track:36WIzCl50ssu8Ee3Szcv3Q,now you're in heaven,julian lennon,1989,false,0.629,0.91,0.0312,0.409,0.0665,0.808,128.237,219.37,"beatlesque,new wave pop"
spotify:track:1U0ryjeAFtS8EHKyZuFxfh,saltwater,julian lennon,1991,false,0.199,0.215,0.0285,0.619,0.112,0.118,67.958,247.09,"beatlesque,new wave pop"
spotify:track:7sPEGLqEhyHDLGrz4EeLm2,cool for cats,squeeze,1979,false,0.792,0.747,0.149,0.202,0.221,0.968,144.15,219.83,"beatlesque,new romantic,new wave,new wave pop,power pop,sophisti-pop"
spotify:track:3ndKgw7LvKO7zIk1rgOQJ2,ship of fools,"world party, anthony thistlethwaite",1987,false,0.638,0.869,0.0308,0.082,0.517,0.851,116.288,268.49,"beatlesque,jangle pop,power pop"
spotify:track:75GQIYnRaBg7ndHxhfYuQy,go all the way,raspberries,1972,false,0.305,0.849,0.0999,0.548,0.0995,0.555,134.287,205.35,"beatlesque,jangle pop,power pop"
spotify:track:18ruAkNwQMPx8ldU2tEMZK,flowers in the rain,the move,1968,false,0.539,0.926,0.179,0.0796,0.304,0.491,122.884,155.2,"beatlesque,freakbeat,protopunk"
spotify:track:0awZMpokrVSdvtYe1MdcWM,morning glory - remastered,oasis,1995,false,0.33,0.983,0.0932,0.0664,0.491,0.0968,136.952,303.32,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:0UvCh63URrLFcPkKt99hHd,don't look back in anger - remastered,oasis,1995,false,0.327,0.938,0.0636,0.0707,0.148,0.327,162.933,289.56,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:13UzAYJ4PUO65PTnjZZ2pf,roll with it,oasis,1995,false,0.251,0.983,0.111,0.00299,0.263,0.234,126.62,239.83,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:5qqabIl2vWzo9ApSC317sa,wonderwall - remastered,oasis,1995,false,0.376,0.896,0.0395,0.000452,0.194,0.472,174.379,258.77,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:4AxSx0Sj1TcjcSpw90MigU,go let it out,oasis,2000,false,0.41,0.841,0.0331,0.0136,0.522,0.618,84.194,278.51,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:1wo3UYTeizJHkwYIuLuBPF,champagne supernova - remastered,oasis,1995,false,0.297,0.825,0.0394,0.464,0.354,0.123,150.339,451.32,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:4sjOSErZILpIu0cOlCFOIg,stop crying your heart out,oasis,2002,false,0.38,0.572,0.03,0.0768,0.0776,0.0878,74.987,303.13,"beatlesque,britpop,madchester,permanent wave,rock"
spotify:track:0tY6WuVkmCth6YHl8xKrew,silence is golden,the tremeloes,1997,false,0.436,0.565,0.0294,0.0557,0.244,0.582,112.169,190.93,"beatlesque,british invasion"
spotify:track:5XVcPmS61YC1kjcbqHlSkk,woman - mono; 2003 remaster,peter and gordon,1966,false,0.609,0.548,0.0281,0.451,0.086,0.69,109.08,146.67,"beatlesque,british blues,british invasion"
spotify:track:4l0Yeb1SCLPuRXaKjORFhN,lady godiva - mono; 2003 remaster,peter and gordon,1966,false,0.607,0.488,0.0311,0.42,0.0609,0.838,124.601,145.93,"beatlesque,british blues,british invasion"
